"xvar","xlbl","xlbl_cd","wimd_q","vacc","model_type","est","or","or_low","or_high","se","stat","p"
"hh_cat","4 members","4","1on5","c19","adj",0.0469326352259404,1.04805140495547,0.823159430306917,1.33438518346268,0.123235945007056,0.380835601360083,0.703325240317873
"hh_cat","5 members","5","1on5","c19","adj",-0.109635184403687,0.896161009181515,0.664657608306675,1.20829814379658,0.152476302421975,-0.71903097505784,0.472121834747384
"hh_cat","6-10 members","6-10","1on5","c19","adj",-0.0246180712327549,0.975682482083798,0.712495796489273,1.33608690821172,0.160392332597851,-0.153486584015704,0.878014569355261
"hh_cat","11+ members","11+","1on5","c19","adj",0.758165233373198,2.13435657956133,0.544958021507852,8.35931911986934,0.696549404062268,1.08845866345099,0.276392675574339
"num_clinical_conditions_cat","1 condition","1","1on5","c19","adj",-0.0122754621194435,0.987799574017436,0.809445676837279,1.20545210920335,0.101598883767556,-0.120822804978134,0.903831386669243
"num_clinical_conditions_cat","2 conditions","2","1on5","c19","adj",-0.00131176192191795,0.99868909806168,0.319819991141872,3.11856651307583,0.580972515927821,-0.0022578725945806,0.998198479847213
"health_board","Betsi Cadwaladr University Health Board","bc","1on5","c19","adj",-0.125556683497275,0.882005767838518,0.665460809410803,1.16901576095697,0.14373674748379,-0.873518329134547,0.382380620164072
"health_board","Cardiff and Vale University Health Board","cv","1on5","c19","adj",-0.0862195453926451,0.917392799746854,0.717202332177665,1.17346181303115,0.125603195785309,-0.686443882686063,0.492433240233644
"health_board","Cwm Taf Morgannwg University Health Board","ct","1on5","c19","adj",-0.0696035208164485,0.932763567940269,0.714956921240336,1.21692349263123,0.135680792809419,-0.512994649981265,0.607955063086803
"health_board","Hywel Dda University Health Board","hd","1on5","c19","adj",0.00521453610278849,1.00522815545876,0.654988988687337,1.54274905682327,0.218550643855773,0.0238596236130496,0.980964580795488
"health_board","Powys Teaching Health Board","pt","1on5","c19","adj",-0.807345392087074,0.446040558798326,0.166102485713989,1.19776762664286,0.503991355460598,-1.60190325357712,0.109177004925442
"health_board","Swansea Bay University Health Board","sb","1on5","c19","adj",-0.0645193447351454,0.937517978049651,0.71669798775926,1.22637425272295,0.137033843997535,-0.470827810510126,0.637763702914376
"age_cat","18-24","18-24","1on5","flu","adj",0.168315024139458,1.18330932293922,0.932530536918056,1.50152825920585,0.121516725130279,1.38511817166737,0.16601633631199
"age_cat","30-34","30-34","1on5","flu","adj",-0.274830803693642,0.759700650895528,0.633376858511999,0.911219081049129,0.0927868464071897,-2.96195866478275,0.0030568881924167
"age_cat","35-39","35-39","1on5","flu","adj",-0.043320987225778,0.957603962090258,0.762758436819376,1.20222249134966,0.116069942591096,-0.373231745090061,0.708975971264623
"age_cat","40-49","40-49","1on5","flu","adj",-0.642756738612842,0.525840818425361,0.328336496354637,0.842149957108625,0.240289902293698,-2.6749219691605,0.00747466453068262
"ethn_cat","Asian","a","1on5","flu","adj",0.257325130868174,1.29346560399537,0.888138541409117,1.88377509894418,0.191816108302163,1.34151992314856,0.179751705603871
"ethn_cat","Black","b","1on5","flu","adj",0.863829878573752,2.3722286657448,1.04631469882958,5.3783712002482,0.417638132810128,2.06836926686117,0.0386053128694654
"ethn_cat","Mixed","m","1on5","flu","adj",0.217127113664952,1.24250203108697,0.679136818895013,2.27319629020717,0.308199430994599,0.704501993933781,0.481120208766207
"ethn_cat","Other","o","1on5","flu","adj",-0.176660547689813,0.838064219079531,0.464525208242139,1.51197744027548,0.30106619791873,-0.586783069341782,0.557349409025216
"ethn_cat","(Missing)","missing","1on5","flu","adj",0.0582023862218174,1.059929489129,0.300818864088562,3.73464119455789,0.642588012825056,0.0905749641452821,0.927830325862179
"bmi_cat","<18.5","<18.5","1on5","flu","adj",0.0559376330994165,1.0575317267038,0.700413806162469,1.5967323075949,0.210218964883419,0.266092229739776,0.790168179115525
"bmi_cat","25-29.9","25-29.9","1on5","flu","adj",0.216205971387064,1.24135803690737,1.04550776034813,1.47389606680815,0.08760533880391,2.46795428610813,0.0135887672200815
"bmi_cat","30-39.9","30-39.9","1on5","flu","adj",0.258874247947377,1.29547088646152,1.07355279715622,1.56326248891993,0.0958694802772488,2.70027799461026,0.00692815585260631
"bmi_cat","40+","40+","1on5","flu","adj",0.622484802963523,1.86355285524916,1.2095368224074,2.87120588639473,0.220538393279957,2.8225688675138,0.0047640588903183
"urban_rural_class","Rural","r","1on5","flu","adj",-0.0827587472948876,0.920573211209737,0.756955749656464,1.11955690617531,0.0998445565230386,-0.8288759064776,0.407174630169971
"hh_cat","Alone","1","1on5","flu","adj",0.00631680836705633,1.00633680147641,0.73949125210485,1.36947361462793,0.157201681853063,0.0401828294239284,0.967947366708273
"hh_cat","3 members","3","1on5","flu","adj",-0.186260787737636,0.830057098040579,0.682481498526797,1.00954353706996,0.099878913328303,-1.86486598152499,0.0622001918407249
"hh_cat","4 members","4","1on5","flu","adj",-0.255328423279945,0.774662039130526,0.621914642799655,0.964925463353631,0.112055121593021,-2.27859663753065,0.0226910540124301
"hh_cat","5 members","5","1on5","flu","adj",-0.0811648126288537,0.922041714802188,0.702936488806746,1.20944201556321,0.138433116044667,-0.586310667186491,0.557666763914953
"hh_cat","6-10 members","6-10","1on5","flu","adj",-0.208308008913594,0.811956908227826,0.609650326992298,1.08139697729912,0.146207641549579,-1.42474091439986,0.154232107497835
"hh_cat","11+ members","11+","1on5","flu","adj",-0.168416146529386,0.845002116808415,0.291195190414852,2.45206171294745,0.543553525014969,-0.309842800715435,0.756680501890158
"num_clinical_conditions_cat","1 condition","1","1on5","flu","adj",0.0199034389076924,1.02010283302704,0.849696492944428,1.22468410613747,0.0932565601893996,0.213426689417554,0.830994164893875
"num_clinical_conditions_cat","2 conditions","2","1on5","flu","adj",-0.686403056517341,0.503383458428768,0.156582977260399,1.61827875962729,0.595810002667729,-1.15205023991538,0.249300429063831
"health_board","Betsi Cadwaladr University Health Board","bc","1on5","flu","adj",0.0731054738441961,1.07584400433357,0.836168553677624,1.38421890726439,0.128589373488714,0.568518780835435,0.569682756812268
"health_board","Cardiff and Vale University Health Board","cv","1on5","flu","adj",0.182805334887753,1.20058067415995,0.954053217368339,1.510810853028,0.117268053079256,1.55886731371078,0.119027788053245
"health_board","Cwm Taf Morgannwg University Health Board","ct","1on5","flu","adj",-0.0215848036218712,0.978646481183869,0.7636711008528,1.25413798435483,0.126549914746541,-0.17056355719482,0.864566955093494
"health_board","Hywel Dda University Health Board","hd","1on5","flu","adj",-0.249900960756227,0.778877918731676,0.519061522774563,1.16874548713422,0.207060897187473,-1.20689596225388,0.227472212881806
"health_board","Powys Teaching Health Board","pt","1on5","flu","adj",0.954394785566787,2.59709830580596,1.07745032293339,6.26007479552,0.448884446132533,2.12614804052489,0.0334909349091006
"health_board","Swansea Bay University Health Board","sb","1on5","flu","adj",0.0365260263463315,1.03720129822667,0.810902575063442,1.32665324556273,0.125580566664593,0.290857314284041,0.771160448796876
