"xvar","xlbl","xlbl_cd","wimd_q","vacc","model_type","est","or","or_low","or_high","se","stat","p"
"ethn_cat","Black","b","5","flu","adj",-0.469,0.626,0.496,0.79,0.1186,-3.95,1e-04
"ethn_cat","Mixed","m","5","flu","adj",-0.326,0.722,0.608,0.857,0.0875,-3.72,2e-04
"ethn_cat","Other","o","5","flu","adj",-0.501,0.606,0.501,0.733,0.0974,-5.15,0
"bmi_cat","<18.5","<18.5","5","flu","adj",-0.242,0.785,0.726,0.849,0.0402,-6.02,0
"bmi_cat","25-29.9","25-29.9","5","flu","adj",0.106,1.112,1.084,1.141,0.0129,8.21,0
"bmi_cat","30-39.9","30-39.9","5","flu","adj",0.132,1.141,1.112,1.171,0.0133,9.92,0
"bmi_cat","40+","40+","5","flu","adj",0.434,1.544,1.472,1.62,0.0244,17.8,0
"urban_rural_class","Rural","r","5","flu","adj",0.145,1.156,1.129,1.184,0.0122,11.93,0
"hh_cat","Alone","1","5","flu","adj",-0.401,0.67,0.651,0.689,0.0146,-27.39,0
"hh_cat","3 members","3","5","flu","adj",-0.251,0.778,0.758,0.799,0.0136,-18.41,0
"hh_cat","4 members","4","5","flu","adj",-0.436,0.647,0.627,0.668,0.0164,-26.63,0
"hh_cat","5 members","5","5","flu","adj",-0.508,0.602,0.574,0.63,0.0238,-21.34,0
"hh_cat","6-10 members","6-10","5","flu","adj",-0.553,0.575,0.545,0.606,0.0271,-20.41,0
"hh_cat","11+ members","11+","5","flu","adj",-0.324,0.723,0.654,0.801,0.0516,-6.27,0
"num_clinical_conditions_cat","1 condition","1","5","flu","adj",0.745,2.106,2.056,2.157,0.0123,60.65,0
"num_clinical_conditions_cat","2 conditions","2","5","flu","adj",0.993,2.7,2.581,2.823,0.0229,43.46,0
"num_clinical_conditions_cat","3 conditions","3","5","flu","adj",0.813,2.254,2.066,2.46,0.0446,18.23,0
"num_clinical_conditions_cat","4+ conditions","4+","5","flu","adj",0.76,2.138,1.769,2.584,0.0967,7.85,0
"health_board","Betsi Cadwaladr University Health Board","bc","5","flu","adj",-0.225,0.799,0.772,0.826,0.0172,-13.06,0
"health_board","Cardiff and Vale University Health Board","cv","5","flu","adj",-0.244,0.784,0.753,0.816,0.0205,-11.91,0
"health_board","Cwm Taf Morgannwg University Health Board","ct","5","flu","adj",-0.138,0.871,0.838,0.905,0.0196,-7.07,0
"health_board","Hywel Dda University Health Board","hd","5","flu","adj",-0.341,0.711,0.686,0.737,0.0183,-18.68,0
"health_board","Powys Teaching Health Board","pt","5","flu","adj",-0.416,0.66,0.627,0.694,0.0261,-15.91,0
"health_board","Swansea Bay University Health Board","sb","5","flu","adj",-0.315,0.73,0.701,0.76,0.0206,-15.3,0
"age_cat","18-50","18-50","5","c19","unadj",-2.16,0.115,0.108,0.124,0.0356,-60.6,0
"age_cat","50-65","50-65","5","c19","unadj",-1.029,0.357,0.334,0.383,0.0346,-29.7,0
"age_cat","65-80","65-80","5","c19","unadj",-0.043,0.958,0.89,1.031,0.0375,-1.15,0.2495
"gndr_cd","Male","1","5","c19","unadj",-0.33,0.719,0.699,0.739,0.0142,-23.24,0
"ethn_cat","Asian","a","5","c19","unadj",-0.798,0.45,0.407,0.498,0.0512,-15.58,0
"ethn_cat","Black","b","5","c19","unadj",-1.375,0.253,0.204,0.314,0.1097,-12.53,0
"ethn_cat","Mixed","m","5","c19","unadj",-1.174,0.309,0.261,0.365,0.0853,-13.77,0
"ethn_cat","Other","o","5","c19","unadj",-1.098,0.333,0.277,0.402,0.0951,-11.55,0
"bmi_cat","<18.5","<18.5","5","c19","unadj",-0.472,0.624,0.572,0.681,0.0445,-10.6,0
"bmi_cat","25-29.9","25-29.9","5","c19","unadj",0.314,1.369,1.322,1.417,0.0176,17.79,0
"bmi_cat","30-39.9","30-39.9","5","c19","unadj",0.445,1.56,1.504,1.618,0.0186,23.95,0
"bmi_cat","40+","40+","5","c19","unadj",0.229,1.258,1.178,1.343,0.0335,6.84,0
"urban_rural_class","Rural","r","5","c19","unadj",0.103,1.109,1.078,1.14,0.0142,7.27,0
"hh_cat","Alone","1","5","c19","unadj",-0.4,0.67,0.641,0.701,0.0227,-17.6,0
"hh_cat","3 members","3","5","c19","unadj",-0.608,0.544,0.523,0.567,0.0206,-29.55,0
"hh_cat","4 members","4","5","c19","unadj",-0.891,0.41,0.393,0.428,0.0218,-40.83,0
"hh_cat","5 members","5","5","c19","unadj",-1.292,0.275,0.26,0.29,0.0272,-47.53,0
"hh_cat","6-10 members","6-10","5","c19","unadj",-1.462,0.232,0.219,0.245,0.0292,-50.03,0
"hh_cat","11+ members","11+","5","c19","unadj",-0.449,0.639,0.553,0.738,0.0738,-6.08,0
"num_clinical_conditions_cat","1 condition","1","5","c19","unadj",-0.46,0.631,0.614,0.65,0.0146,-31.56,0
"num_clinical_conditions_cat","2 conditions","2","5","c19","unadj",0.655,1.924,1.783,2.077,0.039,16.77,0
"num_clinical_conditions_cat","3 conditions","3","5","c19","unadj",0.883,2.419,2.048,2.858,0.085,10.39,0
"num_clinical_conditions_cat","4+ conditions","4+","5","c19","unadj",0.895,2.448,1.699,3.529,0.1865,4.8,0
"health_board","Betsi Cadwaladr University Health Board","bc","5","c19","unadj",-0.245,0.783,0.746,0.822,0.0249,-9.81,0
"health_board","Cardiff and Vale University Health Board","cv","5","c19","unadj",-0.476,0.621,0.587,0.658,0.0291,-16.37,0
"health_board","Cwm Taf Morgannwg University Health Board","ct","5","c19","unadj",-0.133,0.876,0.826,0.929,0.03,-4.43,0
"health_board","Hywel Dda University Health Board","hd","5","c19","unadj",-0.325,0.722,0.686,0.76,0.026,-12.51,0
"health_board","Powys Teaching Health Board","pt","5","c19","unadj",-0.041,0.96,0.888,1.038,0.0398,-1.03,0.3029
"health_board","Swansea Bay University Health Board","sb","5","c19","unadj",-0.399,0.671,0.633,0.711,0.0298,-13.38,0
"age_cat","18-50","18-50","5","flu","unadj",-2.623,0.073,0.07,0.076,0.022,-119.33,0
"age_cat","50-65","50-65","5","flu","unadj",-1.925,0.146,0.141,0.151,0.0177,-108.54,0
"age_cat","65-80","65-80","5","flu","unadj",-0.151,0.86,0.83,0.892,0.0185,-8.15,0
"gndr_cd","Male","1","5","flu","unadj",-0.185,0.831,0.817,0.845,0.0086,-21.44,0
"ethn_cat","Asian","a","5","flu","unadj",-0.44,0.644,0.596,0.697,0.0401,-10.98,0
"ethn_cat","Black","b","5","flu","unadj",-0.831,0.435,0.354,0.536,0.1056,-7.87,0
"ethn_cat","Mixed","m","5","flu","unadj",-0.851,0.427,0.366,0.498,0.0786,-10.83,0
"ethn_cat","Other","o","5","flu","unadj",-0.826,0.438,0.37,0.518,0.0856,-9.65,0
"bmi_cat","<18.5","<18.5","5","flu","unadj",-0.136,0.873,0.816,0.934,0.0346,-3.92,1e-04
"bmi_cat","25-29.9","25-29.9","5","flu","unadj",0.096,1.101,1.077,1.126,0.0112,8.64,0
"bmi_cat","30-39.9","30-39.9","5","flu","unadj",0.053,1.055,1.031,1.078,0.0114,4.66,0
"bmi_cat","40+","40+","5","flu","unadj",-0.116,0.89,0.855,0.927,0.0208,-5.59,0
"urban_rural_class","Rural","r","5","flu","unadj",0.129,1.138,1.118,1.157,0.0086,14.95,0
"hh_cat","Alone","1","5","flu","unadj",-0.185,0.831,0.81,0.852,0.0128,-14.52,0
"hh_cat","3 members","3","5","flu","unadj",-0.742,0.476,0.465,0.487,0.012,-61.95,0
"hh_cat","4 members","4","5","flu","unadj",-1.225,0.294,0.285,0.302,0.0144,-84.84,0
"hh_cat","5 members","5","5","flu","unadj",-1.271,0.281,0.269,0.293,0.0213,-59.65,0
"hh_cat","6-10 members","6-10","5","flu","unadj",-1.161,0.313,0.299,0.328,0.0239,-48.66,0
"hh_cat","11+ members","11+","5","flu","unadj",0.014,1.014,0.929,1.108,0.0451,0.32,0.752
"num_clinical_conditions_cat","1 condition","1","5","flu","unadj",0.238,1.269,1.246,1.292,0.0094,25.44,0
"num_clinical_conditions_cat","2 conditions","2","5","flu","unadj",1.297,3.66,3.518,3.808,0.0202,64.23,0
"num_clinical_conditions_cat","3 conditions","3","5","flu","unadj",1.487,4.423,4.077,4.799,0.0416,35.77,0
"num_clinical_conditions_cat","4+ conditions","4+","5","flu","unadj",1.578,4.843,4.036,5.812,0.093,16.96,0
"health_board","Betsi Cadwaladr University Health Board","bc","5","flu","unadj",-0.084,0.919,0.894,0.945,0.0142,-5.93,0
"health_board","Cardiff and Vale University Health Board","cv","5","flu","unadj",-0.348,0.706,0.682,0.731,0.0177,-19.67,0
"health_board","Cwm Taf Morgannwg University Health Board","ct","5","flu","unadj",-0.111,0.895,0.865,0.925,0.017,-6.53,0
"health_board","Hywel Dda University Health Board","hd","5","flu","unadj",-0.119,0.888,0.862,0.915,0.0151,-7.89,0
"health_board","Powys Teaching Health Board","pt","5","flu","unadj",-0.167,0.846,0.81,0.884,0.0221,-7.55,0
"health_board","Swansea Bay University Health Board","sb","5","flu","unadj",-0.24,0.786,0.759,0.815,0.0179,-13.43,0
